ProjectID,Date,BudgetAmount,ActualCost,EarnedValue,PlannedValue,CPI,SPI,ScheduleVariance,StatusID,StatusName
PJT030,2025-05-31,1178306,1546302,1315623,870275,0.85,1.51,445347,2,At Risk
PJT030,2025-06-30,1792577,2710018,1923143,1439515,0.71,1.34,483628,3,Delayed
PJT031,2022-01-31,1878813,1511667,1361000,1323507,0.9,1.03,37492,3,Delayed
PJT031,2022-02-28,1681452,2404590,1185396,1184026,0.49,1.0,1371,2,At Risk
PJT031,2022-03-31,778448,718086,730489,657043,1.02,1.11,73445,1,On Track
PJT031,2022-04-30,1159127,1571830,787870,1031852,0.5,0.76,-243983,1,On Track
PJT031,2022-05-31,608168,770394,422720,575585,0.55,0.73,-152865,3,Delayed
PJT031,2022-06-30,1091008,984623,1014554,923506,1.03,1.1,91048,3,Delayed
PJT031,2022-07-31,571053,395036,381053,567191,0.96,0.67,-186138,1,On Track
PJT031,2022-08-31,968365,1457128,795394,885428,0.55,0.9,-90035,1,On Track
PJT031,2022-09-30,507364,585725,522624,477463,0.89,1.09,45161,1,On Track
PJT031,2022-10-31,1799486,2379217,2002253,1272673,0.84,1.57,729580,2,At Risk
PJT031,2022-11-30,1013705,1561965,1092523,783578,0.7,1.39,308945,1,On Track
PJT031,2022-12-31,1641426,2013475,1376200,1469058,0.68,0.94,-92859,1,On Track
PJT031,2023-01-31,1345742,1805688,1434981,1266825,0.79,1.13,168156,2,At Risk
PJT031,2023-02-28,720199,983040,929381,584767,0.95,1.59,344614,1,On Track
PJT031,2023-03-31,1963641,1605063,1959207,1449557,1.22,1.35,509649,2,At Risk
PJT031,2023-04-30,1296475,2016474,1669915,966100,0.83,1.73,703815,1,On Track
PJT031,2023-05-31,1288202,1126687,942839,958889,0.84,0.98,-16050,2,At Risk
PJT031,2023-06-30,1583029,2273447,1058154,1577981,0.47,0.67,-519827,1,On Track
PJT031,2023-07-31,961803,1488235,951530,905928,0.64,1.05,45601,1,On Track
PJT031,2023-08-31,1726916,2611212,1431558,1277211,0.55,1.12,154347,1,On Track
PJT031,2023-09-30,1278814,1416373,1041566,1177843,0.74,0.88,-136277,1,On Track
PJT031,2023-10-31,798656,1200990,411883,603492,0.34,0.68,-191610,1,On Track
PJT031,2023-11-30,1549740,1208181,1201802,1138987,0.99,1.06,62815,1,On Track
PJT031,2023-12-31,1215542,1420160,1008108,1185187,0.71,0.85,-177079,2,At Risk
PJT031,2024-01-31,995380,1266204,641939,804566,0.51,0.8,-162627,1,On Track
PJT031,2024-02-29,1671448,1507077,2097283,1279603,1.39,1.64,817680,1,On Track
PJT031,2024-03-31,1601540,1681077,1332233,1235038,0.79,1.08,97195,1,On Track
PJT031,2024-04-30,1026946,927933,823219,767588,0.89,1.07,55631,1,On Track
PJT031,2024-05-31,1271028,1829487,1039762,1050361,0.57,0.99,-10599,1,On Track
PJT031,2024-06-30,1416143,1468387,1238253,1075058,0.84,1.15,163195,1,On Track
PJT031,2024-07-31,1628114,1993145,1278873,1240261,0.64,1.03,38613,4,Completed
PJT031,2024-08-31,849232,1038907,1091673,709072,1.05,1.54,382601,4,Completed
PJT031,2024-09-30,821161,592987,411309,611284,0.69,0.67,-199975,1,On Track
PJT031,2024-10-31,1137046,1243552,1216954,979403,0.98,1.24,237551,1,On Track
PJT031,2024-11-30,1008213,1278078,607561,852715,0.48,0.71,-245154,1,On Track
PJT031,2024-12-31,1847425,2208705,1272406,1309907,0.58,0.97,-37501,1,On Track
PJT031,2025-01-31,1403440,846573,974205,1326063,1.15,0.73,-351858,3,Delayed
PJT031,2025-02-28,1865648,2876869,1097183,1418050,0.38,0.77,-320866,1,On Track
PJT031,2025-03-31,1063692,1439928,639724,828426,0.44,0.77,-188702,1,On Track
PJT031,2025-04-30,1909756,2730374,2353027,1799610,0.86,1.31,553417,2,At Risk
PJT031,2025-05-31,512463,495057,589369,495845,1.19,1.19,93524,1,On Track
PJT031,2025-06-30,1872839,2072528,1562651,1595084,0.75,0.98,-32433,3,Delayed
PJT032,2022-01-31,569640,674853,599476,497705,0.89,1.2,101770,1,On Track
PJT032,2022-02-28,1214854,1646159,953881,921234,0.58,1.04,32647,2,At Risk
PJT032,2022-03-31,937661,1449020,816298,915888,0.56,0.89,-99591,1,On Track
PJT032,2022-04-30,517644,802861,423539,363302,0.53,1.17,60237,2,At Risk
PJT032,2022-05-31,1422870,1870017,952853,1169583,0.51,0.81,-216730,1,On Track
PJT032,2022-06-30,1596180,1529535,1747302,1234469,1.14,1.42,512833,1,On Track
PJT032,2022-07-31,1776463,2772759,1595467,1407245,0.58,1.13,188222,2,At Risk
PJT032,2022-08-31,1490192,2120686,939693,1090150,0.44,0.86,-150457,1,On Track
PJT032,2022-09-30,1291137,1401465,1061093,1066716,0.76,0.99,-5623,1,On Track
PJT032,2022-10-31,713791,788897,637497,510423,0.81,1.25,127074,3,Delayed
PJT032,2022-11-30,1881360,2446974,1200831,1465160,0.49,0.82,-264329,3,Delayed
PJT032,2022-12-31,590535,677777,747022,501480,1.1,1.49,245542,1,On Track
PJT032,2023-01-31,1821342,1439992,2328929,1664716,1.62,1.4,664213,1,On Track
PJT032,2023-02-28,1616002,1534396,967931,1160505,0.63,0.83,-192574,4,Completed
PJT032,2023-03-31,1510745,920718,1211490,1418605,1.32,0.85,-207115,1,On Track
PJT032,2023-04-30,1630073,1745946,1836383,1197685,1.05,1.53,638698,1,On Track
PJT032,2023-05-31,1505792,965525,1379203,1118956,1.43,1.23,260247,1,On Track
PJT032,2023-06-30,1803492,1085272,1221730,1547788,1.13,0.79,-326058,2,At Risk
PJT032,2023-07-31,602695,724276,501070,460303,0.69,1.09,40767,1,On Track
PJT032,2023-08-31,1565657,1934709,1495725,1128058,0.77,1.33,367667,3,Delayed
PJT032,2023-09-30,1413144,1628693,1065222,1398643,0.65,0.76,-333421,2,At Risk
PJT032,2023-10-31,1830960,1261723,2264476,1776460,1.79,1.27,488017,2,At Risk
PJT032,2023-11-30,1775043,1521426,1965411,1516376,1.29,1.3,449035,1,On Track
PJT032,2023-12-31,1311943,1309977,1318899,921465,1.01,1.43,397434,1,On Track
PJT032,2024-01-31,1809556,1510291,1309166,1720501,0.87,0.76,-411335,1,On Track
PJT032,2024-02-29,953047,659499,780518,920387,1.18,0.85,-139869,2,At Risk
PJT032,2024-03-31,565470,494646,413169,443992,0.84,0.93,-30822,1,On Track
PJT032,2024-04-30,655388,572628,798267,568518,1.39,1.4,229749,1,On Track
PJT032,2024-05-31,516453,820893,319552,405685,0.39,0.79,-86133,1,On Track
PJT032,2024-06-30,800661,895008,811642,618957,0.91,1.31,192685,2,At Risk
PJT032,2024-07-31,1252148,1621669,1465867,1026987,0.9,1.43,438879,1,On Track
PJT032,2024-08-31,828637,917164,905466,820584,0.99,1.1,84882,2,At Risk
PJT032,2024-09-30,1844699,2647837,1337896,1730485,0.51,0.77,-392590,1,On Track
PJT032,2024-10-31,1642358,1014675,1089674,1492552,1.07,0.73,-402878,2,At Risk
PJT032,2024-11-30,1739553,1529570,1821673,1247776,1.19,1.46,573898,2,At Risk
PJT032,2024-12-31,918224,1296499,1186173,882299,0.91,1.34,303874,1,On Track
PJT032,2025-01-31,1522568,1239626,1114092,1074714,0.9,1.04,39378,1,On Track
PJT032,2025-02-28,1155862,1082130,1391225,921495,1.29,1.51,469730,1,On Track
PJT032,2025-03-31,1737031,2190029,869752,1377552,0.4,0.63,-507800,1,On Track
PJT032,2025-04-30,1543964,1768746,1049918,1470360,0.59,0.71,-420441,1,On Track
PJT032,2025-05-31,1635208,1803006,1517535,1436335,0.84,1.06,81200,2,At Risk
PJT032,2025-06-30,760233,470044,960155,571867,2.04,1.68,388287,3,Delayed
PJT033,2022-01-31,1783712,2018886,2104757,1392653,1.04,1.51,712104,2,At Risk
PJT033,2022-02-28,954358,599310,1164855,930598,1.94,1.25,234256,1,On Track
PJT033,2022-03-31,1485954,1493193,1033155,1253293,0.69,0.82,-220138,1,On Track
PJT033,2022-04-30,1362857,1258710,1499739,1119962,1.19,1.34,379777,2,At Risk
PJT033,2022-05-31,585378,812481,628780,448413,0.77,1.4,180367,1,On Track
PJT033,2022-06-30,621255,980210,632971,484732,0.65,1.31,148239,1,On Track
PJT033,2022-07-31,1346124,1591799,839328,1206130,0.53,0.7,-366802,1,On Track
PJT033,2022-08-31,1768791,1642206,945994,1637352,0.58,0.58,-691358,4,Completed
PJT033,2022-09-30,1960253,2588908,1178019,1453340,0.46,0.81,-275322,3,Delayed
PJT033,2022-10-31,598911,756548,379445,466683,0.5,0.81,-87238,1,On Track
PJT033,2022-11-30,1470110,1166810,1440200,1399012,1.23,1.03,41188,1,On Track
PJT033,2022-12-31,1034899,1602387,1142763,919669,0.71,1.24,223094,2,At Risk
PJT033,2023-01-31,1486385,952934,798715,1390146,0.84,0.57,-591431,1,On Track
PJT033,2023-02-28,1937233,2692343,1837699,1668817,0.68,1.1,168882,1,On Track
PJT033,2023-03-31,642182,479004,697820,552405,1.46,1.26,145415,1,On Track
PJT033,2023-04-30,1124059,676364,1141537,1068097,1.69,1.07,73440,3,Delayed
PJT033,2023-05-31,1707915,2040342,1922698,1629583,0.94,1.18,293116,1,On Track
PJT033,2023-06-30,1686072,1803632,918026,1575930,0.51,0.58,-657904,1,On Track
PJT033,2023-07-31,1666678,1364680,959820,1454648,0.7,0.66,-494827,1,On Track
PJT033,2023-08-31,1638674,1866081,1145319,1574675,0.61,0.73,-429356,2,At Risk
PJT033,2023-09-30,1715354,2295040,1828497,1456319,0.8,1.26,372177,1,On Track
PJT033,2023-10-31,523855,557715,292108,391327,0.52,0.75,-99220,1,On Track
PJT033,2023-11-30,1037837,1362403,590643,794678,0.43,0.74,-204036,3,Delayed
PJT033,2023-12-31,1170608,776618,1455386,1069713,1.87,1.36,385673,1,On Track
PJT033,2024-01-31,1058317,1282046,1140451,814954,0.89,1.4,325498,1,On Track
PJT033,2024-02-29,1399649,841171,1627318,1180058,1.93,1.38,447260,2,At Risk
PJT033,2024-03-31,1517128,1727524,1003168,1486848,0.58,0.67,-483680,1,On Track
PJT033,2024-04-30,1166602,1856962,637150,1043608,0.34,0.61,-406458,3,Delayed
PJT033,2024-05-31,1749713,1657389,1327817,1576134,0.8,0.84,-248318,1,On Track
PJT033,2024-06-30,759377,497478,700317,689735,1.41,1.02,10582,1,On Track
PJT033,2024-07-31,1249604,1973074,1499506,953505,0.76,1.57,546002,3,Delayed
PJT033,2024-08-31,1179180,750839,1474908,1080610,1.96,1.36,394297,2,At Risk
PJT033,2024-09-30,844460,997752,1063351,678871,1.07,1.57,384480,2,At Risk
PJT033,2024-10-31,1818008,2712117,1337869,1477074,0.49,0.91,-139204,1,On Track
PJT033,2024-11-30,1662590,1264524,1070664,1547795,0.85,0.69,-477131,1,On Track
PJT033,2024-12-31,903143,1085901,967352,677136,0.89,1.43,290216,3,Delayed
PJT033,2025-01-31,576978,835368,747529,424705,0.89,1.76,322824,4,Completed
PJT033,2025-02-28,1879597,2344952,1219179,1729088,0.52,0.71,-509909,2,At Risk
PJT033,2025-03-31,630177,701947,405451,460879,0.58,0.88,-55428,1,On Track
PJT033,2025-04-30,1160809,1744152,979418,867315,0.56,1.13,112104,1,On Track
PJT033,2025-05-31,1981802,1508859,2259678,1769465,1.5,1.28,490213,1,On Track
PJT033,2025-06-30,1797711,1711158,2180421,1562195,1.27,1.4,618226,1,On Track
PJT034,2022-01-31,1965249,2406849,2362088,1825560,0.98,1.29,536528,1,On Track
PJT034,2022-02-28,988033,673765,531837,872653,0.79,0.61,-340816,1,On Track
PJT034,2022-03-31,1531080,1885331,1003938,1289801,0.53,0.78,-285863,3,Delayed
PJT034,2022-04-30,522016,418219,501481,414878,1.2,1.21,86603,1,On Track
PJT034,2022-05-31,626112,578751,496876,480901,0.86,1.03,15975,1,On Track
PJT034,2022-06-30,1827891,1362815,1182638,1582398,0.87,0.75,-399760,1,On Track
PJT034,2022-07-31,1311286,1217921,1377305,1290559,1.13,1.07,86745,1,On Track
PJT034,2022-08-31,1628617,1261362,1275063,1561612,1.01,0.82,-286548,2,At Risk
PJT034,2022-09-30,793064,658450,655158,717363,1.0,0.91,-62205,2,At Risk
PJT034,2022-10-31,1794957,1910627,1257031,1587884,0.66,0.79,-330853,1,On Track
PJT034,2022-11-30,885741,606829,597360,850522,0.98,0.7,-253162,2,At Risk
PJT034,2022-12-31,1857930,1692078,1307333,1778923,0.77,0.73,-471591,3,Delayed
PJT034,2023-01-31,1726774,2060866,1998779,1426298,0.97,1.4,572481,1,On Track
PJT034,2023-02-28,1691915,2138127,1074035,1209481,0.5,0.89,-135446,2,At Risk
PJT034,2023-03-31,709190,1036399,470947,706030,0.45,0.67,-235083,3,Delayed
PJT034,2023-04-30,1797293,2644956,1642113,1425081,0.62,1.15,217033,1,On Track
PJT034,2023-05-31,1050900,662660,605169,993689,0.91,0.61,-388520,1,On Track
PJT034,2023-06-30,972081,1175937,560309,705100,0.48,0.79,-144791,1,On Track
PJT034,2023-07-31,840114,516878,563952,833685,1.09,0.68,-269733,1,On Track
PJT034,2023-08-31,530654,429744,678366,515680,1.58,1.32,162686,1,On Track
PJT034,2023-09-30,1048572,1661029,980425,846266,0.59,1.16,134160,3,Delayed
PJT034,2023-10-31,1659762,1055682,990139,1231751,0.94,0.8,-241612,1,On Track
PJT034,2023-11-30,602517,556498,542459,560120,0.97,0.97,-17661,2,At Risk
PJT034,2023-12-31,1775628,2375078,1697384,1677912,0.71,1.01,19473,1,On Track
PJT034,2024-01-31,848268,803732,936189,610756,1.16,1.53,325433,1,On Track
PJT034,2024-02-29,1118767,900691,882942,1029983,0.98,0.86,-147041,1,On Track
PJT034,2024-03-31,1439488,1038633,772108,1135515,0.74,0.68,-363407,1,On Track
PJT034,2024-04-30,1024882,1320393,1239539,998638,0.94,1.24,240901,1,On Track
PJT034,2024-05-31,1500332,1708283,1050509,1448005,0.61,0.73,-397496,1,On Track
PJT034,2024-06-30,736245,578747,838514,533213,1.45,1.57,305301,4,Completed
PJT034,2024-07-31,1777152,2119318,1851975,1648532,0.87,1.12,203443,1,On Track
PJT034,2024-08-31,1169617,774678,1467121,1053734,1.89,1.39,413386,1,On Track
PJT034,2024-09-30,1647335,2409575,1649981,1419706,0.68,1.16,230275,2,At Risk
PJT034,2024-10-31,678721,773958,874357,601501,1.13,1.45,272856,1,On Track
PJT034,2024-11-30,1106015,754929,618198,802301,0.82,0.77,-184103,4,Completed
PJT034,2024-12-31,1696115,1072592,851664,1342906,0.79,0.63,-491242,3,Delayed
PJT034,2025-01-31,1043519,897057,644036,902773,0.72,0.71,-258737,1,On Track
PJT034,2025-02-28,1299647,1235118,664032,998175,0.54,0.67,-334142,3,Delayed
PJT034,2025-03-31,1481443,1417144,1688704,1387943,1.19,1.22,300761,3,Delayed
PJT034,2025-04-30,1323675,1676209,846987,1244570,0.51,0.68,-397583,3,Delayed
PJT034,2025-05-31,1597274,1248690,1876712,1461870,1.5,1.28,414842,1,On Track
PJT034,2025-06-30,896376,1075289,797096,724067,0.74,1.1,73029,1,On Track
PJT035,2022-01-31,1327510,1319774,974288,1249409,0.74,0.78,-275121,1,On Track
PJT035,2022-02-28,1126440,1275832,834989,1108310,0.65,0.75,-273321,1,On Track
PJT035,2022-03-31,1977569,1673498,1103318,1515957,0.66,0.73,-412639,1,On Track
PJT035,2022-04-30,1016547,1546795,787807,1006313,0.51,0.78,-218506,2,At Risk
PJT035,2022-05-31,831184,917180,924379,658732,1.01,1.4,265647,1,On Track
PJT035,2022-06-30,1444628,2167713,1187325,1385825,0.55,0.86,-198501,1,On Track
PJT035,2022-07-31,1099594,811819,1290751,920721,1.59,1.4,370029,3,Delayed
PJT035,2022-08-31,1261361,1121045,1524707,1057213,1.36,1.44,467493,1,On Track
PJT035,2022-09-30,1135719,1262892,1444824,1126558,1.14,1.28,318266,1,On Track
PJT035,2022-10-31,516864,484513,443015,429585,0.91,1.03,13430,3,Delayed
PJT035,2022-11-30,1111855,704510,959656,915108,1.36,1.05,44548,1,On Track
PJT035,2022-12-31,573019,395035,606158,558125,1.53,1.09,48032,2,At Risk
PJT035,2023-01-31,1627696,1661260,1084851,1373081,0.65,0.79,-288230,4,Completed
PJT035,2023-02-28,603649,858229,364554,456951,0.42,0.8,-92397,3,Delayed
PJT035,2023-03-31,548691,590936,558994,464266,0.95,1.2,94728,1,On Track
PJT035,2023-04-30,716565,782169,473636,653166,0.61,0.73,-179530,2,At Risk
PJT035,2023-05-31,1008240,706567,1219179,935042,1.73,1.3,284137,1,On Track
PJT035,2023-06-30,1552259,1448401,1421481,1453029,0.98,0.98,-31549,1,On Track
PJT035,2023-07-31,1675613,2515071,1747557,1564162,0.69,1.12,183395,2,At Risk
PJT035,2023-08-31,1261960,1740359,952277,1195375,0.55,0.8,-243098,1,On Track
PJT035,2023-09-30,985665,869610,949474,750983,1.09,1.26,198491,1,On Track
PJT035,2023-10-31,1813960,2200515,1801012,1638641,0.82,1.1,162371,1,On Track
PJT035,2023-11-30,1700435,2417957,1321747,1283302,0.55,1.03,38444,2,At Risk
PJT035,2023-12-31,893623,1078293,743582,861238,0.69,0.86,-117656,1,On Track
PJT035,2024-01-31,1937078,1889983,1579837,1574531,0.84,1.0,5307,1,On Track
PJT035,2024-02-29,1370588,2185842,798801,1293813,0.37,0.62,-495012,3,Delayed
PJT035,2024-03-31,901803,1381721,867773,651234,0.63,1.33,216539,1,On Track
PJT035,2024-04-30,1920356,2609307,1120936,1603810,0.43,0.7,-482874,1,On Track
PJT035,2024-05-31,1694901,1330120,1118404,1568311,0.84,0.71,-449908,1,On Track
PJT035,2024-06-30,1931054,1298992,1907333,1768204,1.47,1.08,139129,4,Completed
PJT035,2024-07-31,1878726,1953139,1012187,1588576,0.52,0.64,-576389,1,On Track
PJT035,2024-08-31,1443117,1270798,1780853,1110260,1.4,1.6,670593,1,On Track
PJT035,2024-09-30,1846627,2719705,2196051,1369914,0.81,1.6,826137,4,Completed
PJT035,2024-10-31,848669,1022412,459112,615267,0.45,0.75,-156155,4,Completed
PJT035,2024-11-30,1128084,1332704,716207,794909,0.54,0.9,-78702,3,Delayed
PJT035,2024-12-31,941944,1119299,697790,679960,0.62,1.03,17830,1,On Track
PJT035,2025-01-31,1410401,1804529,1086392,1403166,0.6,0.77,-316774,3,Delayed
PJT035,2025-02-28,1940327,2902243,1953004,1836878,0.67,1.06,116126,2,At Risk
PJT035,2025-03-31,1073921,1001716,618417,805926,0.62,0.77,-187509,1,On Track
PJT035,2025-04-30,1475783,1447228,1333699,1111779,0.92,1.2,221920,1,On Track
PJT035,2025-05-31,1001191,875205,1252550,721510,1.43,1.74,531040,3,Delayed
PJT035,2025-06-30,1500282,1910045,1861154,1107312,0.97,1.68,753842,1,On Track
PJT036,2022-01-31,1096331,1462549,603108,987307,0.41,0.61,-384199,1,On Track
PJT036,2022-02-28,1433326,1256187,726000,1115364,0.58,0.65,-389365,1,On Track
PJT036,2022-03-31,648880,572864,815492,618747,1.42,1.32,196745,1,On Track
PJT036,2022-04-30,1792494,1299870,1986861,1338189,1.53,1.48,648672,1,On Track
PJT036,2022-05-31,843971,1327620,790366,841842,0.6,0.94,-51476,1,On Track
PJT036,2022-06-30,1928261,1239893,2131816,1655384,1.72,1.29,476432,4,Completed
PJT036,2022-07-31,840304,1166989,732136,656004,0.63,1.12,76132,1,On Track
PJT036,2022-08-31,637415,584442,698846,622775,1.2,1.12,76071,3,Delayed
PJT036,2022-09-30,1510230,933498,882951,1428856,0.95,0.62,-545905,1,On Track
PJT036,2022-10-31,1943591,1679586,1537266,1609885,0.92,0.95,-72619,2,At Risk
PJT036,2022-11-30,508097,785343,636072,487216,0.81,1.31,148857,1,On Track
PJT036,2022-12-31,1267025,991353,1374671,1123652,1.39,1.22,251018,1,On Track
PJT036,2023-01-31,1561148,2240136,1472191,1452278,0.66,1.01,19913,4,Completed
PJT036,2023-02-28,1606060,2004429,1249962,1255583,0.62,1.0,-5621,3,Delayed
PJT036,2023-03-31,1391980,1406166,1366176,1383123,0.97,0.99,-16947,1,On Track
PJT036,2023-04-30,1564228,2289082,816772,1166378,0.36,0.7,-349606,2,At Risk
PJT036,2023-05-31,603048,685772,341143,498536,0.5,0.68,-157393,1,On Track
PJT036,2023-06-30,1768635,1738963,1670397,1475292,0.96,1.13,195105,4,Completed
PJT036,2023-07-31,750250,959078,437914,576566,0.46,0.76,-138653,3,Delayed
PJT036,2023-08-31,945228,1193045,664513,665558,0.56,1.0,-1046,1,On Track
PJT036,2023-09-30,548294,735283,304063,442521,0.41,0.69,-138458,1,On Track
PJT036,2023-10-31,1858115,1513118,1568693,1431058,1.04,1.1,137635,1,On Track
PJT036,2023-11-30,1733772,1047687,1142164,1396214,1.09,0.82,-254050,2,At Risk
PJT036,2023-12-31,671669,423797,744135,559174,1.76,1.33,184960,4,Completed
PJT036,2024-01-31,1868367,2033234,2363842,1801970,1.16,1.31,561872,1,On Track
PJT036,2024-02-29,1417531,1885243,1814942,1032301,0.96,1.76,782641,2,At Risk
PJT036,2024-03-31,830338,879796,961822,684980,1.09,1.4,276842,3,Delayed
PJT036,2024-04-30,1433199,1768194,1199441,1190605,0.68,1.01,8836,3,Delayed
PJT036,2024-05-31,1710303,1465656,1113686,1522689,0.76,0.73,-409002,1,On Track
PJT036,2024-06-30,1788261,1706047,1029659,1429325,0.6,0.72,-399666,1,On Track
PJT036,2024-07-31,1593365,1411051,1904342,1585690,1.35,1.2,318652,1,On Track
PJT036,2024-08-31,970120,1370413,759811,829625,0.55,0.92,-69814,1,On Track
PJT036,2024-09-30,605342,844762,425825,446588,0.5,0.95,-20763,1,On Track
PJT036,2024-10-31,1862747,2866759,2052786,1438355,0.72,1.43,614432,1,On Track
PJT036,2024-11-30,1390813,1578783,1598773,1151547,1.01,1.39,447226,2,At Risk
PJT036,2024-12-31,676352,552673,596607,480310,1.08,1.24,116297,2,At Risk
PJT036,2025-01-31,1376977,1367239,1378083,1275573,1.01,1.08,102510,1,On Track
PJT036,2025-02-28,1809386,2053510,1686715,1698456,0.82,0.99,-11742,1,On Track
PJT036,2025-03-31,701479,813704,875362,634549,1.08,1.38,240813,1,On Track
PJT036,2025-04-30,966728,585349,803191,916788,1.37,0.88,-113597,1,On Track
PJT036,2025-05-31,641245,528479,648962,631732,1.23,1.03,17230,1,On Track
PJT036,2025-06-30,570103,848822,734695,538774,0.87,1.36,195920,3,Delayed
PJT037,2022-01-31,1286567,1169771,852220,1013437,0.73,0.84,-161217,1,On Track
PJT037,2022-02-28,754384,856930,661804,735415,0.77,0.9,-73611,1,On Track
PJT037,2022-03-31,981377,975873,676699,796921,0.69,0.85,-120222,1,On Track
PJT037,2022-04-30,1889393,2157296,1287066,1401322,0.6,0.92,-114256,1,On Track
PJT037,2022-05-31,1650294,2332498,831368,1541441,0.36,0.54,-710073,3,Delayed
PJT037,2022-06-30,1503084,1409371,1703353,1110857,1.21,1.53,592497,3,Delayed
PJT037,2022-07-31,1634834,1980295,1735073,1400215,0.88,1.24,334857,2,At Risk
PJT037,2022-08-31,539390,370596,489794,482146,1.32,1.02,7649,2,At Risk
PJT037,2022-09-30,1214580,755493,1071396,932977,1.42,1.15,138419,2,At Risk
PJT037,2022-10-31,1552915,1158943,1348436,1208005,1.16,1.12,140430,3,Delayed
PJT037,2022-11-30,1810588,2256694,2279361,1331268,1.01,1.71,948093,1,On Track
PJT037,2022-12-31,1595198,1941519,1824267,1328389,0.94,1.37,495878,1,On Track
PJT037,2023-01-31,681125,987664,641941,668349,0.65,0.96,-26408,2,At Risk
PJT037,2023-02-28,1965524,2988637,1267537,1775514,0.42,0.71,-507977,1,On Track
PJT037,2023-03-31,1553272,2118902,1936503,1522806,0.91,1.27,413698,4,Completed
PJT037,2023-04-30,739337,618311,486646,687626,0.79,0.71,-200981,3,Delayed
PJT037,2023-05-31,1374654,928079,1486707,1285599,1.6,1.16,201108,3,Delayed
PJT037,2023-06-30,1138163,1671915,596633,993227,0.36,0.6,-396595,1,On Track
PJT037,2023-07-31,614663,767053,650258,536576,0.85,1.21,113682,1,On Track
PJT037,2023-08-31,1407354,2078053,719396,1186188,0.35,0.61,-466792,4,Completed
PJT037,2023-09-30,1650300,2297572,1583087,1296990,0.69,1.22,286097,1,On Track
PJT037,2023-10-31,1604305,2427881,1968717,1322409,0.81,1.49,646308,1,On Track
PJT037,2023-11-30,1737416,2731685,1767698,1537501,0.65,1.15,230197,1,On Track
PJT037,2023-12-31,1347715,883873,1464083,1297295,1.66,1.13,166788,4,Completed
PJT037,2024-01-31,1080910,938709,1375756,1074157,1.47,1.28,301599,3,Delayed
PJT037,2024-02-29,581764,894071,449608,497769,0.5,0.9,-48161,2,At Risk
PJT037,2024-03-31,882369,840713,487770,656983,0.58,0.74,-169213,1,On Track
PJT037,2024-04-30,1372373,1448025,952027,1012554,0.66,0.94,-60527,1,On Track
PJT037,2024-05-31,1306609,1739328,1458994,1262290,0.84,1.16,196704,1,On Track
PJT037,2024-06-30,1977322,1330070,1484557,1503994,1.12,0.99,-19437,1,On Track
PJT037,2024-07-31,576245,827187,662876,458133,0.8,1.45,204743,2,At Risk
PJT037,2024-08-31,704091,565955,844266,518083,1.49,1.63,326183,1,On Track
PJT037,2024-09-30,1610013,2396716,1070453,1322525,0.45,0.81,-252072,3,Delayed
PJT037,2024-10-31,1235161,1447057,879136,891277,0.61,0.99,-12141,1,On Track
PJT037,2024-11-30,1433352,1730939,1369888,1349389,0.79,1.02,20499,3,Delayed
PJT037,2024-12-31,1818333,1242841,1304641,1357934,1.05,0.96,-53293,4,Completed
PJT037,2025-01-31,1599591,2316329,957871,1464716,0.41,0.65,-506845,1,On Track
PJT037,2025-02-28,1346011,1552692,921991,1088295,0.59,0.85,-166305,1,On Track
PJT037,2025-03-31,1395951,1453568,1668030,1108549,1.15,1.5,559481,1,On Track
PJT037,2025-04-30,1897000,1652761,1932896,1451878,1.17,1.33,481019,1,On Track
PJT037,2025-05-31,1820713,2451031,995603,1345819,0.41,0.74,-350216,2,At Risk
PJT037,2025-06-30,1485030,1187679,1432921,1234302,1.21,1.16,198619,1,On Track
PJT038,2022-01-31,1015595,730393,904057,783440,1.24,1.15,120617,1,On Track
PJT038,2022-02-28,966894,1095044,922425,958880,0.84,0.96,-36455,1,On Track
PJT038,2022-03-31,1472328,2167368,1279825,1433622,0.59,0.89,-153798,1,On Track
PJT038,2022-04-30,1613077,1390930,1865012,1133844,1.34,1.64,731168,1,On Track
PJT038,2022-05-31,1711079,1852476,1327198,1482050,0.72,0.9,-154852,1,On Track
PJT038,2022-06-30,634518,883278,509088,504349,0.58,1.01,4739,1,On Track
PJT038,2022-07-31,1918775,2721435,2147031,1715756,0.79,1.25,431275,1,On Track
PJT038,2022-08-31,912155,925919,735420,851273,0.79,0.86,-115852,1,On Track
PJT038,2022-09-30,1631105,1461450,1062049,1463506,0.73,0.73,-401457,1,On Track
PJT038,2022-10-31,809601,662646,926100,647743,1.4,1.43,278357,2,At Risk
PJT038,2022-11-30,1338587,2080689,1327824,1336540,0.64,0.99,-8716,1,On Track
PJT038,2022-12-31,1095852,866201,548031,804806,0.63,0.68,-256775,1,On Track
PJT038,2023-01-31,1799921,2099787,2204387,1699177,1.05,1.3,505210,3,Delayed
PJT038,2023-02-28,731056,888190,557508,606545,0.63,0.92,-49037,2,At Risk
PJT038,2023-03-31,1099406,964310,803145,1080697,0.83,0.74,-277552,1,On Track
PJT038,2023-04-30,1064995,1290537,1143838,823796,0.89,1.39,320042,1,On Track
PJT038,2023-05-31,1762045,2745481,929130,1568145,0.34,0.59,-639015,2,At Risk
PJT038,2023-06-30,1601495,1745578,1701060,1295806,0.97,1.31,405253,2,At Risk
